"id","c_date","campaign_name","category","campaign_id","impressions","mark_spent","clicks","leads","orders","revenue"
3496,"2021-11-14","facebook_lal","social",544756,9747959,254914,159408,398,39,501546
3497,"2021-11-14","instagram_blogger","influencer",374754,6152860,293025,25017,5770,55,199600
3498,"2021-11-14","banner_partner","media",39889,7841539,427484,156559,105,220,890114
3499,"2021-11-15","facebook_tier1","social",349043,4513600,277951,53950,203,478,2767994
3500,"2021-11-15","facebOOK_tier2","social",348934,12205715,136226,26547,1325,159,550539
3501,"2021-11-15","google_hot","search",89459845,8321627,522743,34423,3254,421,253303
3502,"2021-11-15","google_wide","search",127823,24359325,138816,91396,5980,153,256996
3503,"2021-11-15","youtube_blogger","influencer",10934,20025175,1433498,17030,1393,145,543181
3504,"2021-11-15","instagram_tier1","social",9034945,16548823,99943,13885,422,6,399142
3505,"2021-11-15","instagram_tier2","social",983498,9248544,827330,76200,5524,172,497348
3506,"2021-11-15","facebook_retargeting","social",4387490,13728344,1055148,64788,4807,198,754381
3507,"2021-11-15","facebook_lal","social",544756,8498450,1101212,10700,3300,18,781628
3508,"2021-11-15","instagram_blogger","influencer",374754,8757562,58007,232913,4074,487,585771
3509,"2021-11-15","banner_partner","media",39889,17240018,274196,14464,387,86,834932
3510,"2021-11-16","facebook_tier1","social",349043,6861317,911982,9739,1471,37,147615
3511,"2021-11-16","facebOOK_tier2","social",348934,7869630,437037,21420,1662,135,413151
3512,"2021-11-16","google_hot","search",89459845,15533402,249858,142847,2128,405,383587
3513,"2021-11-16","google_wide","search",127823,15562246,494460,250504,1515,78,570790
3514,"2021-11-16","youtube_blogger","influencer",10934,11608100,249612,22795,4623,44,997474
3515,"2021-11-16","instagram_tier1","social",9034945,20164952,379931,187260,460,65,721390
3516,"2021-11-16","instagram_tier2","social",983498,16073501,317866,90820,349,58,1094650
3517,"2021-11-16","facebook_retargeting","social",4387490,7649439,1081084,28056,1038,130,513196
3518,"2021-11-16","facebook_lal","social",544756,6547942,185548,1192,8906,264,3679343
3519,"2021-11-16","instagram_blogger","influencer",374754,7652609,253727,252081,2764,79,530207
3520,"2021-11-16","banner_partner","media",39889,10436199,214185,254308,7476,23,147047
3521,"2021-11-17","facebook_tier1","social",349043,7501413,148600,33503,228,28,1121203
3522,"2021-11-17","facebOOK_tier2","social",348934,22493815,224183,151799,3404,262,641205
3523,"2021-11-17","google_hot","search",89459845,7641828,47891,121453,1879,135,139613
3524,"2021-11-17","google_wide","search",127823,10772211,248484,47525,908,21,18904
3525,"2021-11-17","youtube_blogger","influencer",10934,8612774,216707,22425,5793,80,2823280
3526,"2021-11-17","instagram_tier1","social",9034945,10667383,485221,115037,1937,339,101482
3527,"2021-11-17","instagram_tier2","social",983498,6966675,52570,137137,133,139,173273
3528,"2021-11-17","facebook_retargeting","social",4387490,2762710,432367,254568,1201,46,3394004
3529,"2021-11-17","facebook_lal","social",544756,15198395,55434,144504,606,284,1134451
3530,"2021-11-17","instagram_blogger","influencer",374754,6009225,383663,68875,2539,145,1929594
3531,"2021-11-17","banner_partner","media",39889,6381612,104809,18917,2716,156,2160633
3532,"2021-11-18","facebook_tier1","social",349043,10840469,30116,14782,622,23,293600
3533,"2021-11-18","facebOOK_tier2","social",348934,9602464,154727,107485,7573,21,1423604
3534,"2021-11-18","google_hot","search",89459845,5140372,383608,20791,3252,2,1018277
3535,"2021-11-18","google_wide","search",127823,18343003,256805,43740,42,50,35116
3536,"2021-11-18","youtube_blogger","influencer",10934,12102430,766662,78517,1898,34,43808
3537,"2021-11-18","instagram_tier1","social",9034945,24073265,415624,104926,292,287,643055
3538,"2021-11-18","instagram_tier2","social",983498,10456507,691563,26929,568,68,744129
3539,"2021-11-18","facebook_retargeting","social",4387490,17008347,201703,6188,4661,201,1434781
3540,"2021-11-18","facebook_lal","social",544756,16510677,117537,29572,75,84,33440
3541,"2021-11-18","instagram_blogger","influencer",374754,8364473,313935,15568,1618,166,254869
3542,"2021-11-18","banner_partner","media",39889,2486611,262826,9278,3554,86,286057
3543,"2021-11-19","facebook_tier1","social",349043,17779362,77818,19832,10254,357,900398
3544,"2021-11-19","facebOOK_tier2","social",348934,17010609,363357,35782,5,255,3116174
3545,"2021-11-19","google_hot","search",89459845,12817626,401161,22105,255,3,2084370
3546,"2021-11-19","google_wide","search",127823,2946950,516196,28859,1052,405,297258
3547,"2021-11-19","youtube_blogger","influencer",10934,19076045,128292,170524,457,400,1970354
3548,"2021-11-19","instagram_tier1","social",9034945,11251982,112305,55829,3118,60,439536
3549,"2021-11-19","instagram_tier2","social",983498,15791377,1631110,46398,1049,203,814951
3550,"2021-11-19","facebook_retargeting","social",4387490,8346976,590526,225526,5713,207,244285
3551,"2021-11-19","facebook_lal","social",544756,20226197,1472363,6218,1184,114,736228
3552,"2021-11-19","instagram_blogger","influencer",374754,20822753,1624737,148714,492,240,1613005
3553,"2021-11-19","banner_partner","media",39889,13005900,363832,126699,382,130,416846
3554,"2021-11-20","facebook_tier1","social",349043,12484225,245499,116898,4130,3,1526211
3555,"2021-11-20","facebOOK_tier2","social",348934,9073890,53415,17367,1820,2,196371
3556,"2021-11-20","google_hot","search",89459845,8164233,427112,20787,3590,257,404677
3557,"2021-11-20","google_wide","search",127823,5100921,192268,32234,1968,40,343975
3558,"2021-11-20","youtube_blogger","influencer",10934,20551568,67213,28061,259,86,478133
3559,"2021-11-20","instagram_tier1","social",9034945,12193398,433889,42987,2090,174,881597
3560,"2021-11-20","instagram_tier2","social",983498,4759547,532626,119434,103,75,2922539
3561,"2021-11-20","facebook_retargeting","social",4387490,20348731,584934,35164,3850,260,1164855
3562,"2021-11-20","facebook_lal","social",544756,6524785,436271,56721,1835,55,3705167
3563,"2021-11-20","instagram_blogger","influencer",374754,4861339,233819,28887,5267,163,2263245
3564,"2021-11-20","banner_partner","media",39889,8704609,412641,225652,1550,437,69208
3565,"2021-11-21","facebook_tier1","social",349043,15907281,304172,72432,1168,181,1355621
3566,"2021-11-21","facebOOK_tier2","social",348934,15580583,42471,182227,305,43,760414
3567,"2021-11-21","google_hot","search",89459845,11243932,1527060,227689,865,197,106767
3568,"2021-11-21","google_wide","search",127823,11335066,53625,33002,507,82,288862
3569,"2021-11-21","youtube_blogger","influencer",10934,20411714,252193,24492,2308,97,1760637
3570,"2021-11-21","instagram_tier1","social",9034945,7393589,268289,22643,3413,105,60565
3571,"2021-11-21","instagram_tier2","social",983498,8504747,174015,148973,304,148,364158
3572,"2021-11-21","facebook_retargeting","social",4387490,6375479,31064,288494,1983,175,906869
3573,"2021-11-21","facebook_lal","social",544756,1833498,87879,261229,56,27,1717432
3574,"2021-11-21","instagram_blogger","influencer",374754,20295963,75469,39812,294,32,140826
3575,"2021-11-21","banner_partner","media",39889,24391882,277119,119071,1777,50,654323
3576,"2021-11-22","facebook_tier1","social",349043,19247565,527093,106354,971,91,712665
3577,"2021-11-22","facebOOK_tier2","social",348934,5031216,159991,52711,5197,129,77571
3578,"2021-11-22","google_hot","search",89459845,4663044,235791,13964,662,68,758624
3579,"2021-11-22","google_wide","search",127823,16696597,195086,129023,1850,27,492190
3580,"2021-11-22","youtube_blogger","influencer",10934,13700163,350218,99895,1510,83,2986803
3581,"2021-11-22","instagram_tier1","social",9034945,23032455,1416254,3110,339,378,3488038
3582,"2021-11-22","instagram_tier2","social",983498,6101383,233726,31683,2164,168,109645
3583,"2021-11-22","facebook_retargeting","social",4387490,5237134,72704,28939,11286,271,1327706
3584,"2021-11-22","facebook_lal","social",544756,17004202,207772,14468,2977,150,1506161
3585,"2021-11-22","instagram_blogger","influencer",374754,15918279,169969,18428,514,110,1602443
3586,"2021-11-22","banner_partner","media",39889,22725590,234108,174417,523,67,871733
3587,"2021-11-23","facebook_tier1","social",349043,1791033,278956,37153,5395,96,329696
3588,"2021-11-23","facebOOK_tier2","social",348934,2715620,46224,37224,3860,278,5141
3589,"2021-11-23","google_hot","search",89459845,9488335,763495,50963,2974,50,183302
3590,"2021-11-23","google_wide","search",127823,11171719,533598,27766,2571,113,646759
3591,"2021-11-23","youtube_blogger","influencer",10934,5690300,126435,15452,2212,396,572641
3592,"2021-11-23","instagram_tier1","social",9034945,3484276,344504,37477,11973,4,3220948
3593,"2021-11-23","instagram_tier2","social",983498,6665022,332580,35288,11532,71,689700
3594,"2021-11-23","facebook_retargeting","social",4387490,12849289,369266,91926,5314,62,219265
3595,"2021-11-23","facebook_lal","social",544756,4466854,28976,79485,1084,400,2335718
3596,"2021-11-23","instagram_blogger","influencer",374754,18087169,223608,37297,431,29,2116094
3597,"2021-11-23","banner_partner","media",39889,9951307,37954,15218,1028,255,81224
3598,"2021-11-24","facebook_tier1","social",349043,5990850,338235,66652,1040,3,546519
3599,"2021-11-24","facebOOK_tier2","social",348934,5361908,203364,294011,573,83,415163
3600,"2021-11-24","google_hot","search",89459845,15707712,1319484,29526,1761,33,1463712
3601,"2021-11-24","google_wide","search",127823,4647137,114890,33853,10034,12,11622
3602,"2021-11-24","youtube_blogger","influencer",10934,18652061,263977,106117,390,457,1317296
3603,"2021-11-24","instagram_tier1","social",9034945,22050478,109914,36870,1154,46,1109643
3604,"2021-11-24","instagram_tier2","social",983498,5018961,310753,132360,3879,85,1066399
3605,"2021-11-24","facebook_retargeting","social",4387490,7411278,155189,143753,502,93,1589493
3606,"2021-11-24","facebook_lal","social",544756,11028782,598248,89589,280,135,639720
3607,"2021-11-24","instagram_blogger","influencer",374754,20226164,18944,87646,847,114,503568
3608,"2021-11-24","banner_partner","media",39889,15269173,317317,90135,18,132,2491691
3609,"2021-11-25","facebook_tier1","social",349043,3882152,449958,35074,1977,98,628070
3610,"2021-11-25","facebOOK_tier2","social",348934,11811644,634627,6327,5223,68,326395
3611,"2021-11-25","google_hot","search",89459845,13166313,602766,30817,11615,126,629627
3612,"2021-11-25","google_wide","search",127823,10606534,200945,6028,150,235,234212
3613,"2021-11-25","youtube_blogger","influencer",10934,8290761,552335,69462,938,131,904327
3614,"2021-11-25","instagram_tier1","social",9034945,16016106,118405,18935,2245,42,1060644
3615,"2021-11-25","instagram_tier2","social",983498,21293913,611070,63375,3790,176,884427
3616,"2021-11-25","facebook_retargeting","social",4387490,7824229,164426,68006,1522,7,981852
3617,"2021-11-25","facebook_lal","social",544756,8356279,204491,25870,2554,56,717553
3618,"2021-11-25","instagram_blogger","influencer",374754,23073915,377741,105364,3765,183,1309694
3619,"2021-11-25","banner_partner","media",39889,5883543,163333,24816,62,4,635507
3620,"2021-11-26","facebook_tier1","social",349043,12730197,21827,143934,636,161,1540990
3621,"2021-11-26","facebOOK_tier2","social",348934,17424379,39420,28658,44,436,2481553
3622,"2021-11-26","google_hot","search",89459845,4935990,261711,44165,8118,87,2195299
3623,"2021-11-26","google_wide","search",127823,11262545,316273,99633,2657,15,1716936
3624,"2021-11-26","youtube_blogger","influencer",10934,24612775,65061,116858,2070,248,717093
3625,"2021-11-26","instagram_tier1","social",9034945,6098982,350119,62645,1845,14,1088790
3626,"2021-11-26","instagram_tier2","social",983498,10239668,266012,148368,3112,47,903150
3627,"2021-11-26","facebook_retargeting","social",4387490,16882914,121635,226032,1495,7,622360
3628,"2021-11-26","facebook_lal","social",544756,8205860,132840,24382,2341,99,27441
3629,"2021-11-26","instagram_blogger","influencer",374754,22948566,23258,142873,5908,257,489677
3630,"2021-11-26","banner_partner","media",39889,17724229,234410,69075,525,35,163528
3631,"2021-11-27","facebook_tier1","social",349043,11767944,76031,129252,6200,87,669326
3632,"2021-11-27","facebOOK_tier2","social",348934,23438540,100692,72570,2085,0,849077
3633,"2021-11-27","google_hot","search",89459845,4452760,198609,106306,851,121,149562
3634,"2021-11-27","google_wide","search",127823,23843309,21419,128851,9414,451,2898882
3635,"2021-11-27","youtube_blogger","influencer",10934,10862792,198322,254275,3337,59,365544
3636,"2021-11-27","instagram_tier1","social",9034945,10114188,76619,9779,2957,159,687073
3637,"2021-11-27","instagram_tier2","social",983498,4733399,564650,37960,1115,56,387521
3638,"2021-11-27","facebook_retargeting","social",4387490,17302898,107472,46110,5649,13,1217866
3639,"2021-11-27","facebook_lal","social",544756,4473829,225765,56273,265,167,301952
3640,"2021-11-27","instagram_blogger","influencer",374754,9225804,1121520,138112,3173,299,330932
3641,"2021-11-27","banner_partner","media",39889,4433047,331309,19521,677,158,173534
3642,"2021-11-28","facebook_tier1","social",349043,12670244,128206,4163,5754,166,2620152
3643,"2021-11-28","facebOOK_tier2","social",348934,13918906,529503,28257,3806,141,21600
3644,"2021-11-28","google_hot","search",89459845,2462427,196238,17876,1793,277,947871
3645,"2021-11-28","google_wide","search",127823,3971888,511001,158602,1627,21,798255
3646,"2021-11-28","youtube_blogger","influencer",10934,11384936,23643,10712,1951,39,127619
3647,"2021-11-28","instagram_tier1","social",9034945,9188769,59404,308458,1649,194,130389
3648,"2021-11-28","instagram_tier2","social",983498,2199566,420539,66160,970,152,718105
3649,"2021-11-28","facebook_retargeting","social",4387490,5795068,14492,132436,9726,71,1197232
3650,"2021-11-28","facebook_lal","social",544756,17049182,670602,207386,1999,163,1593984
3651,"2021-11-28","instagram_blogger","influencer",374754,2167860,23611,9458,147,76,1645274
3652,"2021-11-28","banner_partner","media",39889,20499159,125132,31041,555,146,1491480
3653,"2021-11-29","facebook_tier1","social",349043,10921812,19874,154721,9619,76,821092
3654,"2021-11-29","facebOOK_tier2","social",348934,4313761,66651,58068,3319,115,568444
3655,"2021-11-29","google_hot","search",89459845,10823633,416231,9015,2438,94,465510
3656,"2021-11-29","google_wide","search",127823,5854210,124454,3906,1168,64,539947
3657,"2021-11-29","youtube_blogger","influencer",10934,24721371,291529,10494,8976,337,2080730
3658,"2021-11-29","instagram_tier1","social",9034945,24359619,322318,112651,4453,325,1720529
3659,"2021-11-29","instagram_tier2","social",983498,16365612,145087,111360,2166,134,310274
3660,"2021-11-29","facebook_retargeting","social",4387490,19383868,63189,26085,620,1,172534
3661,"2021-11-29","facebook_lal","social",544756,7948675,444845,220296,11513,24,1415849
3662,"2021-11-29","instagram_blogger","influencer",374754,16759695,138413,62574,3006,424,543209
3663,"2021-11-29","banner_partner","media",39889,12827466,187435,88446,1026,133,125300
3664,"2021-11-30","facebook_tier1","social",349043,19550168,55462,62007,10943,370,3331455
3665,"2021-11-30","facebOOK_tier2","social",348934,10928962,375683,38070,2355,93,350299
3666,"2021-11-30","google_hot","search",89459845,17017563,77490,3796,3074,13,165230
3667,"2021-11-30","google_wide","search",127823,18612590,231607,19222,1849,141,693783
3668,"2021-11-30","youtube_blogger","influencer",10934,7698850,106187,10266,3237,100,575724
3669,"2021-11-30","instagram_tier1","social",9034945,9155301,232480,32550,805,6,617008
3670,"2021-11-30","instagram_tier2","social",983498,10819298,1286851,28153,68,294,1899571
3671,"2021-11-30","facebook_retargeting","social",4387490,7961171,178113,72711,4234,76,2988303
3672,"2021-11-30","facebook_lal","social",544756,14199127,519928,201622,2979,100,208127
3673,"2021-11-30","instagram_blogger","influencer",374754,2430486,159565,16062,580,128,324555
3674,"2021-11-30","banner_partner","media",39889,20196772,642734,139736,222,334,1477010
3675,"2021-12-01","facebook_tier1","social",349043,17245365,450192,29862,949,41,444109
3676,"2021-12-01","facebOOK_tier2","social",348934,9632740,2754,142754,4624,182,54720
3677,"2021-12-01","google_hot","search",89459845,4166651,182385,23570,51,189,625474
3678,"2021-12-01","google_wide","search",127823,16297758,1358202,12610,3279,17,827585
3679,"2021-12-01","youtube_blogger","influencer",10934,5331681,624987,109585,75,39,163130
3680,"2021-12-01","instagram_tier1","social",9034945,3833857,416951,47666,1198,75,1568073
3681,"2021-12-01","instagram_tier2","social",983498,10831189,171635,163996,1903,166,657410
3682,"2021-12-01","facebook_retargeting","social",4387490,14764814,88284,120417,1939,97,3639062
3683,"2021-12-01","facebook_lal","social",544756,8392078,59533,18702,409,283,704212
3684,"2021-12-01","instagram_blogger","influencer",374754,4413003,69908,35357,2461,37,859981
3685,"2021-12-01","banner_partner","media",39889,8358239,60420,31886,158,126,337187
3686,"2021-12-02","facebook_tier1","social",349043,7548527,241839,18386,3500,4,2162149
3687,"2021-12-02","facebOOK_tier2","social",348934,13774764,47797,199908,189,155,1130720
3688,"2021-12-02","google_hot","search",89459845,16398776,672411,680,1146,44,1762615
3689,"2021-12-02","google_wide","search",127823,3411489,690053,34843,1562,25,74765
3690,"2021-12-02","youtube_blogger","influencer",10934,4213504,106194,9149,2994,129,949951
3691,"2021-12-02","instagram_tier1","social",9034945,16745078,434224,35035,593,11,168491
3692,"2021-12-02","instagram_tier2","social",983498,10890823,130291,140732,1554,51,752086
3693,"2021-12-02","facebook_retargeting","social",4387490,12354881,68569,97010,6009,119,2202142
3694,"2021-12-02","facebook_lal","social",544756,15687630,269598,15539,849,99,2176
3695,"2021-12-02","instagram_blogger","influencer",374754,15361672,77247,12304,1606,1,855586
3696,"2021-12-02","banner_partner","media",39889,5963697,90367,46072,429,252,48529
3697,"2021-12-03","facebook_tier1","social",349043,8342799,605558,10261,8646,131,1786277
3698,"2021-12-03","facebOOK_tier2","social",348934,12158165,601633,37634,2690,372,1479501
3699,"2021-12-03","google_hot","search",89459845,10818837,103306,176313,4048,52,1356456
3700,"2021-12-03","google_wide","search",127823,16177370,41639,76606,1003,47,98766
3701,"2021-12-03","youtube_blogger","influencer",10934,24176448,139606,141484,2407,48,540445
3702,"2021-12-03","instagram_tier1","social",9034945,7555681,1491704,196442,159,82,1262805
3703,"2021-12-03","instagram_tier2","social",983498,5030716,154551,24645,11293,14,952312
3704,"2021-12-03","facebook_retargeting","social",4387490,4485750,1304273,74162,6341,41,617936
3705,"2021-12-03","facebook_lal","social",544756,19089647,549028,65041,743,172,1904215
3706,"2021-12-03","instagram_blogger","influencer",374754,5043670,346806,79209,136,190,608321
3707,"2021-12-03","banner_partner","media",39889,12901151,1075209,138237,1765,130,1109456
3708,"2021-12-04","facebook_tier1","social",349043,3349644,47255,20134,803,81,1980201
3709,"2021-12-04","facebOOK_tier2","social",348934,1931221,95503,52576,1748,3,129160
3710,"2021-12-04","google_hot","search",89459845,6532942,1237533,4774,3328,70,638041
3711,"2021-12-04","google_wide","search",127823,18486680,224639,15053,934,444,326086
3712,"2021-12-04","youtube_blogger","influencer",10934,23563497,1608051,47937,671,56,1779214
3713,"2021-12-04","instagram_tier1","social",9034945,15652208,422106,11694,4297,20,1322076
3714,"2021-12-04","instagram_tier2","social",983498,8555770,336211,20060,10367,75,467652
3715,"2021-12-04","facebook_retargeting","social",4387490,17126123,1518425,197943,1313,232,425360
3716,"2021-12-04","facebook_lal","social",544756,5325732,151621,26983,769,194,1733133
3717,"2021-12-04","instagram_blogger","influencer",374754,11612179,1578041,115783,483,47,283572
3718,"2021-12-04","banner_partner","media",39889,22422840,434018,96258,8991,260,143249
3719,"2021-12-05","facebook_tier1","social",349043,10726326,16331,159714,295,33,675113
3720,"2021-12-05","facebOOK_tier2","social",348934,9197914,6853,29103,1243,90,142148
3721,"2021-12-05","google_hot","search",89459845,15637406,307862,73032,6986,50,59577
3722,"2021-12-05","google_wide","search",127823,11848687,326842,125171,5156,280,3469160
3723,"2021-12-05","youtube_blogger","influencer",10934,2306438,201914,22179,5079,493,3485587
3724,"2021-12-05","instagram_tier1","social",9034945,16854902,351070,295414,1488,166,628796
3725,"2021-12-05","instagram_tier2","social",983498,3625324,62640,44682,1342,82,3968419
3726,"2021-12-05","facebook_retargeting","social",4387490,8252853,252332,157613,1219,54,1683078
3727,"2021-12-05","facebook_lal","social",544756,23074621,29522,29435,1797,346,1437952
3728,"2021-12-05","instagram_blogger","influencer",374754,17106118,345008,7848,1559,160,526806
3729,"2021-12-05","banner_partner","media",39889,9558029,608603,73306,1895,64,22231
3730,"2021-12-06","facebook_tier1","social",349043,5038473,270634,6200,245,217,299981
3731,"2021-12-06","facebOOK_tier2","social",348934,10719860,1291005,28839,1360,264,124155
3732,"2021-12-06","google_hot","search",89459845,8568628,179075,94012,388,104,479572
3733,"2021-12-06","google_wide","search",127823,6770899,884105,148819,1271,46,109500
3734,"2021-12-06","youtube_blogger","influencer",10934,4392679,96881,22766,2608,123,175186
3735,"2021-12-06","instagram_tier1","social",9034945,3049093,1479025,32917,1940,78,254564
3736,"2021-12-06","instagram_tier2","social",983498,13845540,402679,210738,269,30,3027968
3737,"2021-12-06","facebook_retargeting","social",4387490,16292540,272134,38038,5982,92,31658
3738,"2021-12-06","facebook_lal","social",544756,16558595,8229,18993,802,34,847401
3739,"2021-12-06","instagram_blogger","influencer",374754,4830280,230852,158659,1373,97,556482
3740,"2021-12-06","banner_partner","media",39889,11380592,35743,464,1594,49,136737
3741,"2021-12-07","facebook_tier1","social",349043,21784557,302112,60523,1124,59,2830763
3742,"2021-12-07","facebOOK_tier2","social",348934,8746809,266555,61951,608,295,483523
3743,"2021-12-07","google_hot","search",89459845,7543043,55296,37348,1072,20,33876
3744,"2021-12-07","google_wide","search",127823,22413369,215582,144305,6484,120,40056
3745,"2021-12-07","youtube_blogger","influencer",10934,21932737,614261,133851,388,127,1041201
3746,"2021-12-07","instagram_tier1","social",9034945,17289903,294937,37644,2366,353,49219
3747,"2021-12-07","instagram_tier2","social",983498,9190602,40520,7563,1631,181,1332470
3748,"2021-12-07","facebook_retargeting","social",4387490,24108158,19211,50410,8516,409,327042
3749,"2021-12-07","facebook_lal","social",544756,2680127,325819,76083,3091,312,156496
3750,"2021-12-07","instagram_blogger","influencer",374754,17636586,276827,93651,3430,11,657383
3751,"2021-12-07","banner_partner","media",39889,17194967,1554866,68444,5910,159,2435727
3752,"2021-12-08","facebook_tier1","social",349043,19367073,250074,38309,2373,246,682323
3753,"2021-12-08","facebOOK_tier2","social",348934,11807078,782873,22293,2790,90,523365
3754,"2021-12-08","google_hot","search",89459845,10625826,33571,147524,637,34,186749
3755,"2021-12-08","google_wide","search",127823,11653005,371980,23439,23,85,961616
3756,"2021-12-08","youtube_blogger","influencer",10934,8552492,198552,26765,1064,139,719892
3757,"2021-12-08","instagram_tier1","social",9034945,10508186,247243,79542,6809,107,567200
3758,"2021-12-08","instagram_tier2","social",983498,5684344,28030,21137,548,87,1044663
3759,"2021-12-08","facebook_retargeting","social",4387490,3602310,320080,52912,6882,100,355526
3760,"2021-12-08","facebook_lal","social",544756,16646173,346388,93633,657,63,2922744
3761,"2021-12-08","instagram_blogger","influencer",374754,8581728,306993,38677,1481,183,2025836
3762,"2021-12-08","banner_partner","media",39889,16617430,595245,9320,104,252,633456
3763,"2021-12-09","facebook_tier1","social",349043,16514518,198392,59479,396,190,953314
3764,"2021-12-09","facebOOK_tier2","social",348934,24167687,323619,125098,272,227,2303067
3765,"2021-12-09","google_hot","search",89459845,17458377,124695,138656,3224,137,617320
3766,"2021-12-09","google_wide","search",127823,8594125,1681920,16622,2455,88,503762
3767,"2021-12-09","youtube_blogger","influencer",10934,11109256,442686,295658,2632,81,611045
3768,"2021-12-09","instagram_tier1","social",9034945,6140701,299080,74696,642,1,799692
3769,"2021-12-09","instagram_tier2","social",983498,8490680,237344,92198,2489,23,809375
3770,"2021-12-09","facebook_retargeting","social",4387490,6292783,354765,25532,704,76,1360520
3771,"2021-12-09","facebook_lal","social",544756,16222309,493343,1120,5946,46,428772
3772,"2021-12-09","instagram_blogger","influencer",374754,18162497,194973,156004,400,252,1317623
3773,"2021-12-09","banner_partner","media",39889,22400542,1313592,200269,11784,137,3702092
3774,"2021-12-10","facebook_tier1","social",349043,16347726,662264,312839,622,34,138898
3775,"2021-12-10","facebOOK_tier2","social",348934,9532071,42565,69101,10,214,1338359
3776,"2021-12-10","google_hot","search",89459845,21059029,323985,39370,5914,322,187942
3777,"2021-12-10","google_wide","search",127823,8526557,274323,37490,992,434,907016
3778,"2021-12-10","youtube_blogger","influencer",10934,9285000,285894,36910,1882,129,889250
3779,"2021-12-10","instagram_tier1","social",9034945,10453520,190823,51491,5127,173,1355313
3780,"2021-12-10","instagram_tier2","social",983498,19192152,1406220,315585,1916,77,1270921
3781,"2021-12-10","facebook_retargeting","social",4387490,16780958,623360,266749,1369,268,1610536
3782,"2021-12-10","facebook_lal","social",544756,11461553,244314,38500,1534,31,137071
3783,"2021-12-10","instagram_blogger","influencer",374754,16592215,1271104,316875,911,237,3226872
3784,"2021-12-10","banner_partner","media",39889,8028429,591168,6587,1364,252,338893
3785,"2021-12-11","facebook_tier1","social",349043,6332630,188714,2276,1161,152,904762
3786,"2021-12-11","facebOOK_tier2","social",348934,19119204,546417,187215,2111,8,447580
3787,"2021-12-11","google_hot","search",89459845,14159145,225121,122026,948,21,457875
3788,"2021-12-11","google_wide","search",127823,8249820,697457,6673,355,68,1472716
3789,"2021-12-11","youtube_blogger","influencer",10934,11230042,537693,70782,8328,139,1473104
3790,"2021-12-11","instagram_tier1","social",9034945,14963791,566163,33926,434,36,784238
3791,"2021-12-11","instagram_tier2","social",983498,15911860,177798,14297,2573,6,520496
3792,"2021-12-11","facebook_retargeting","social",4387490,11243665,533182,292543,1750,474,1237101
3793,"2021-12-11","facebook_lal","social",544756,4897739,1512932,142819,559,481,159552
3794,"2021-12-11","instagram_blogger","influencer",374754,7970755,79443,49584,466,48,22146
3795,"2021-12-11","banner_partner","media",39889,6164173,106763,21589,508,123,116796
3796,"2021-12-12","facebook_tier1","social",349043,14158786,264644,8066,806,81,883944
3797,"2021-12-12","facebOOK_tier2","social",348934,16455007,81348,303987,2117,72,801657
3798,"2021-12-12","google_hot","search",89459845,9820296,244695,139592,190,26,147786
3799,"2021-12-12","google_wide","search",127823,17476741,1058164,178285,1871,67,2209762
3800,"2021-12-12","youtube_blogger","influencer",10934,8370997,305519,23775,2157,158,584866
3801,"2021-12-12","instagram_tier1","social",9034945,12419920,79612,74860,291,133,605265
3802,"2021-12-12","instagram_tier2","social",983498,19624641,1026124,121729,5809,60,1015225
3803,"2021-12-12","facebook_retargeting","social",4387490,4804013,584013,13055,321,248,84350
3804,"2021-12-12","facebook_lal","social",544756,12951653,350190,28416,944,259,768803
3805,"2021-12-12","instagram_blogger","influencer",374754,20176842,203633,32800,1670,285,937858
3806,"2021-12-12","banner_partner","media",39889,15072234,451185,69100,2203,37,726363
3807,"2021-12-13","facebook_tier1","social",349043,6000644,282585,194680,9152,73,2676751
3808,"2021-12-13","facebOOK_tier2","social",348934,23328377,250979,126111,3732,139,1703999
3809,"2021-12-13","google_hot","search",89459845,3644140,131644,48833,4142,3,244609
3810,"2021-12-13","google_wide","search",127823,8362389,284703,154837,5762,295,401616
3811,"2021-12-13","youtube_blogger","influencer",10934,12112101,602872,15289,1374,450,604792
3812,"2021-12-13","instagram_tier1","social",9034945,20792629,432964,294661,984,267,1548133
3813,"2021-12-13","instagram_tier2","social",983498,14456643,1309627,73832,9163,153,709087
3814,"2021-12-13","facebook_retargeting","social",4387490,4801400,431930,93332,731,437,1383589
3815,"2021-12-13","facebook_lal","social",544756,15997177,90175,7467,707,35,2816049
3816,"2021-12-13","instagram_blogger","influencer",374754,15047905,475649,33957,1130,393,65547
3817,"2021-12-13","banner_partner","media",39889,4892280,345969,22857,872,186,207568
3818,"2021-12-14","facebook_tier1","social",349043,21606851,1040999,284210,332,19,1674129
3819,"2021-12-14","facebOOK_tier2","social",348934,16576304,232031,140486,579,337,776493
3820,"2021-12-14","google_hot","search",89459845,23087433,191532,79287,8147,274,95823
3821,"2021-12-14","google_wide","search",127823,9041589,315228,60797,463,79,69268
3822,"2021-12-14","youtube_blogger","influencer",10934,5376276,26336,10229,324,111,56402
3823,"2021-12-14","instagram_tier1","social",9034945,18856825,324218,122440,1698,122,2854389
3824,"2021-12-14","instagram_tier2","social",983498,8696451,538503,29596,1967,1,747504
3825,"2021-12-14","facebook_retargeting","social",4387490,22441979,641286,49389,4545,12,108933
